iter	Passed	Remaining
3254	10086	8506
3255	10089	8502
3256	10091	8499
3257	10094	8495
3258	10096	8492
3259	10099	8488
3260	10102	8485
3261	10104	8481
3262	10107	8478
3263	10110	8474
3264	10113	8471
3265	10116	8468
3266	10118	8464
3267	10121	8461
3268	10124	8458
3269	10126	8454
3270	10129	8451
3271	10132	8447
3272	10135	8444
3273	10139	8442
3274	10142	8439
3275	10145	8435
3276	10147	8432
3277	10150	8428
3278	10153	8425
3279	10155	8421
3280	10158	8418
3281	10161	8415
3282	10164	8411
3283	10167	8408
3284	10169	8405
3285	10172	8401
3286	10175	8398
3287	10178	8395
3288	10180	8391
3289	10183	8388
3290	10186	8384
3291	10188	8381
3292	10191	8377
3293	10193	8374
3294	10196	8370
3295	10199	8367
3296	10201	8363
3297	10204	8360
3298	10207	8357
3299	10210	8353
3300	10212	8350
3301	10215	8347
3302	10218	8343
3303	10221	8340
3304	10223	8336
3305	10226	8333
3306	10229	8329
3307	10231	8326
3308	10234	8322
3309	10237	8319
3310	10239	8315
3311	10242	8312
3312	10244	8309
3313	10247	8305
3314	10250	8302
3315	10253	8299
3316	10255	8295
3317	10258	8292
3318	10261	8288
3319	10263	8285
3320	10266	8281
3321	10269	8278
3322	10271	8274
3323	10274	8271
3324	10277	8268
3325	10279	8264
3326	10282	8261
3327	10285	8257
3328	10287	8254
3329	10290	8251
3330	10293	8247
3331	10295	8244
3332	10298	8240
3333	10301	8237
3334	10303	8233
3335	10306	8230
3336	10308	8226
3337	10311	8223
3338	10314	8219
3339	10317	8216
3340	10319	8213
3341	10322	8209
3342	10325	8206
3343	10327	8202
3344	10330	8199
3345	10333	8196
3346	10336	8192
3347	10338	8189
3348	10341	8186
3349	10344	8182
3350	10347	8179
3351	10349	8175
3352	10352	8172
3353	10354	8168
3354	10357	8165
3355	10360	8162
3356	10362	8158
3357	10365	8155
3358	10367	8151
3359	10370	8148
3360	10373	8145
3361	10376	8141
3362	10378	8138
3363	10381	8134
3364	10384	8131
3365	10386	8127
3366	10389	8124
3367	10392	8121
3368	10395	8118
3369	10397	8114
3370	10400	8110
3371	10402	8107
3372	10405	8104
3373	10408	8100
3374	10414	8100
3375	10417	8097
3376	10420	8093
3377	10423	8090
3378	10426	8087
3379	10428	8083
3380	10431	8080
3381	10433	8076
3382	10436	8073
3383	10439	8070
3384	10441	8066
3385	10445	8063
3386	10447	8060
3387	10450	8057
3388	10453	8053
3389	10456	8050
3390	10458	8046
3391	10461	8043
3392	10464	8040
3393	10467	8036
3394	10469	8033
3395	10472	8029
3396	10474	8026
3397	10477	8022
3398	10480	8019
3399	10483	8016
3400	10485	8013
3401	10488	8009
3402	10491	8006
3403	10494	8003
3404	10496	7999
3405	10499	7996
3406	10502	7992
3407	10504	7989
3408	10507	7986
3409	10510	7982
3410	10512	7979
3411	10515	7975
3412	10517	7972
3413	10520	7968
3414	10523	7965
3415	10526	7962
3416	10528	7958
3417	10531	7955
3418	10534	7952
3419	10536	7948
3420	10539	7945
3421	10542	7942
3422	10545	7938
3423	10547	7935
3424	10550	7932
3425	10553	7928
3426	10555	7925
3427	10558	7922
3428	10561	7918
3429	10564	7915
3430	10566	7911
3431	10569	7908
3432	10571	7905
3433	10574	7901
3434	10577	7898
3435	10580	7895
3436	10583	7892
3437	10585	7888
3438	10588	7884
3439	10590	7881
3440	10593	7878
3441	10595	7874
3442	10598	7871
3443	10601	7867
3444	10603	7864
3445	10606	7860
3446	10608	7857
3447	10611	7854
3448	10614	7850
3449	10616	7847
3450	10619	7843
3451	10622	7840
3452	10625	7837
3453	10627	7833
3454	10630	7830
3455	10632	7826
3456	10635	7823
3457	10638	7820
3458	10641	7817
3459	10643	7813
3460	10646	7810
3461	10649	7807
3462	10652	7803
3463	10654	7800
3464	10657	7796
3465	10660	7793
3466	10663	7790
3467	10666	7787
3468	10668	7784
3469	10671	7780
3470	10674	7777
3471	10677	7774
3472	10679	7770
3473	10683	7767
3474	10686	7765
3475	10689	7761
3476	10692	7758
3477	10694	7755
3478	10697	7751
3479	10700	7748
3480	10702	7744
3481	10705	7742
3482	10708	7738
3483	10711	7735
3484	10714	7732
3485	10716	7728
3486	10719	7725
3487	10722	7721
3488	10724	7718
3489	10727	7715
3490	10730	7711
3491	10733	7708
3492	10735	7705
3493	10738	7702
3494	10741	7698
3495	10743	7695
3496	10746	7691
3497	10749	7688
3498	10752	7685
3499	10754	7681
3500	10757	7678
3501	10760	7675
3502	10763	7672
3503	10766	7668
3504	10768	7665
3505	10771	7662
3506	10773	7658
3507	10776	7655
3508	10779	7651
3509	10781	7648
3510	10784	7645
3511	10787	7641
3512	10789	7638
3513	10792	7634
3514	10794	7631
3515	10797	7628
3516	10800	7625
3517	10803	7621
3518	10805	7618
3519	10808	7615
3520	10811	7611
3521	10814	7608
3522	10816	7605
3523	10819	7601
3524	10822	7598
3525	10824	7595
3526	10827	7591
3527	10830	7588
3528	10833	7585
3529	10835	7582
3530	10838	7578
3531	10841	7575
3532	10843	7571
3533	10846	7568
3534	10849	7565
3535	10851	7561
3536	10855	7559
3537	10857	7555
3538	10860	7552
3539	10862	7548
3540	10865	7545
3541	10868	7542
3542	10871	7538
3543	10873	7535
3544	10876	7532
3545	10879	7528
3546	10881	7525
3547	10884	7522
3548	10887	7518
3549	10889	7515
3550	10892	7512
3551	10895	7508
3552	10897	7505
3553	10900	7502
3554	10903	7498
3555	10906	7495
3556	10908	7492
3557	10911	7489
3558	10914	7485
3559	10916	7482
3560	10919	7479
3561	10922	7475
3562	10925	7472
3563	10928	7469
3564	10930	7466
3565	10933	7462
3566	10936	7459
3567	10939	7456
3568	10942	7453
3569	10945	7450
3570	10947	7446
3571	10950	7443
3572	10953	7440
3573	10959	7438
3574	10962	7435
3575	10964	7432
3576	10967	7429
3577	10970	7425
3578	10972	7422
3579	10975	7419
3580	10978	7415
3581	10980	7412
3582	10983	7409
3583	10986	7405
3584	10988	7402
3585	10991	7399
3586	10994	7395
3587	10996	7392
3588	10999	7389
3589	11002	7385
3590	11004	7382
3591	11007	7379
3592	11009	7375
3593	11012	7372
3594	11015	7369
3595	11017	7365
3596	11020	7362
3597	11023	7359
3598	11026	7356
3599	11029	7352
3600	11031	7349
3601	11034	7346
3602	11037	7343
3603	11040	7339
3604	11042	7336
3605	11045	7332
3606	11048	7329
3607	11050	7326
3608	11053	7323
3609	11056	7319
3610	11059	7316
3611	11061	7313
3612	11064	7310
3613	11067	7306
3614	11069	7303
3615	11072	7300
3616	11075	7296
3617	11077	7293
3618	11080	7290
3619	11083	7286
3620	11085	7283
3621	11088	7279
3622	11090	7276
3623	11093	7273
3624	11096	7270
3625	11099	7266
3626	11101	7263
3627	11104	7260
3628	11106	7256
3629	11109	7253
3630	11112	7250
3631	11114	7246
3632	11117	7243
3633	11120	7240
3634	11123	7236
3635	11125	7233
3636	11128	7230
3637	11131	7227
3638	11133	7223
3639	11136	7220
3640	11138	7216
3641	11141	7213
3642	11144	7210
3643	11147	7207
3644	11150	7204
3645	11153	7200
3646	11155	7197
3647	11158	7194
3648	11161	7191
3649	11163	7187
3650	11166	7184
3651	11168	7180
3652	11171	7177
3653	11174	7174
3654	11177	7171
3655	11179	7167
3656	11182	7164
3657	11185	7161
3658	11187	7157
3659	11190	7154
3660	11193	7151
3661	11196	7148
3662	11198	7144
3663	11201	7141
3664	11203	7138
3665	11206	7134
3666	11209	7131
3667	11212	7128
3668	11214	7124
3669	11217	7121
3670	11219	7118
3671	11222	7115
3672	11225	7111
3673	11227	7108
3674	11234	7107
3675	11237	7104
3676	11239	7100
3677	11242	7097
3678	11245	7094
3679	11248	7091
3680	11251	7088
3681	11253	7084
3682	11256	7081
3683	11259	7078
3684	11262	7075
3685	11265	7072
3686	11267	7068
3687	11270	7065
3688	11273	7062
3689	11276	7058
3690	11279	7055
3691	11282	7052
3692	11284	7049
3693	11287	7046
3694	11290	7042
3695	11292	7039
3696	11295	7036
3697	11298	7033
3698	11300	7029
3699	11303	7026
3700	11306	7023
3701	11309	7020
3702	11312	7016
3703	11314	7013
3704	11317	7010
3705	11319	7007
3706	11322	7003
3707	11325	7000
3708	11327	6997
3709	11330	6993
3710	11333	6990
3711	11336	6987
3712	11338	6983
3713	11341	6980
3714	11344	6977
3715	11346	6974
3716	11349	6970
3717	11352	6967
3718	11354	6964
3719	11357	6961
3720	11360	6957
3721	11362	6954
3722	11365	6951
3723	11368	6948
3724	11371	6944
3725	11374	6941
3726	11376	6938
3727	11379	6935
3728	11382	6931
3729	11384	6928
3730	11387	6925
3731	11390	6921
3732	11392	6918
3733	11395	6915
3734	11398	6912
3735	11400	6908
3736	11403	6905
3737	11406	6902
3738	11409	6899
3739	11412	6896
3740	11414	6892
3741	11417	6889
3742	11420	6886
3743	11422	6882
3744	11425	6879
3745	11428	6876
3746	11430	6873
3747	11433	6869
3748	11436	6866
3749	11439	6863
3750	11441	6860
3751	11444	6856
3752	11447	6853
3753	11449	6850
3754	11452	6847
3755	11455	6843
3756	11457	6840
3757	11460	6837
3758	11462	6833
3759	11465	6830
3760	11468	6827
3761	11471	6824
3762	11473	6820
3763	11476	6817
3764	11479	6814
3765	11481	6810
3766	11484	6807
3767	11487	6804
3768	11489	6801
3769	11492	6798
3770	11495	6794
3771	11497	6791
3772	11500	6788
3773	11506	6786
3774	11509	6783
3775	11512	6780
3776	11515	6777
3777	11518	6774
3778	11521	6771
3779	11523	6768
3780	11526	6764
3781	11529	6761
3782	11531	6758
3783	11534	6754
3784	11537	6751
3785	11540	6748
3786	11542	6745
3787	11545	6741
3788	11548	6738
3789	11550	6735
3790	11553	6732
3791	11555	6728
3792	11558	6725
3793	11561	6722
3794	11563	6718
3795	11566	6715
3796	11569	6712
3797	11572	6709
3798	11575	6706
3799	11577	6702
3800	11580	6699
3801	11583	6696
3802	11585	6693
3803	11588	6690
3804	11591	6686
3805	11594	6683
3806	11596	6680
3807	11599	6677
3808	11602	6674
3809	11605	6670
3810	11608	6667
3811	11611	6664
3812	11614	6661
3813	11616	6658
3814	11619	6654
3815	11622	6651
3816	11625	6648
3817	11627	6645
3818	11630	6642
3819	11633	6638
3820	11635	6635
3821	11638	6632
3822	11641	6629
3823	11644	6625
3824	11646	6622
3825	11649	6619
3826	11652	6616
3827	11655	6613
3828	11657	6609
3829	11660	6606
3830	11663	6603
3831	11666	6600
3832	11669	6597
3833	11671	6593
3834	11674	6590
3835	11677	6587
3836	11679	6584
3837	11682	6580
3838	11685	6577
3839	11687	6574
3840	11690	6571
3841	11692	6567
3842	11695	6564
3843	11698	6561
3844	11701	6558
3845	11704	6554
3846	11706	6551
3847	11709	6548
3848	11712	6545
3849	11715	6542
3850	11718	6539
3851	11720	6536
3852	11723	6532
3853	11726	6529
3854	11729	6526
3855	11732	6523
3856	11734	6519
3857	11737	6516
3858	11740	6513
3859	11742	6510
3860	11745	6507
3861	11748	6503
3862	11750	6500
3863	11753	6497
3864	11756	6494
3865	11758	6490
3866	11761	6487
3867	11764	6484
3868	11767	6481
3869	11770	6478
3870	11772	6474
3871	11775	6471
3872	11780	6469
3873	11783	6466
3874	11786	6463
3875	11789	6460
3876	11792	6457
3877	11795	6454
3878	11798	6451
3879	11800	6447
3880	11803	6444
3881	11806	6441
3882	11808	6438
3883	11811	6434
3884	11814	6431
3885	11816	6428
3886	11819	6425
3887	11822	6422
3888	11824	6418
3889	11827	6415
3890	11830	6412
3891	11833	6409
3892	11836	6406
3893	11839	6403
3894	11841	6399
3895	11844	6396
3896	11847	6393
3897	11850	6390
3898	11852	6387
3899	11855	6383
3900	11858	6380
3901	11861	6377
3902	11864	6374
3903	11866	6371
3904	11869	6367
3905	11872	6364
3906	11875	6361
3907	11878	6358
3908	11880	6355
3909	11883	6352
3910	11886	6348
3911	11889	6345
3912	11891	6342
3913	11894	6339
3914	11896	6335
3915	11899	6332
3916	11902	6329
3917	11904	6326
3918	11907	6322
3919	11910	6319
3920	11912	6316
3921	11915	6313
3922	11918	6310
3923	11921	6307
3924	11924	6303
3925	11927	6300
3926	11930	6297
3927	11932	6294
3928	11935	6291
3929	11938	6288
3930	11941	6285
3931	11944	6282
3932	11946	6278
3933	11949	6275
3934	11952	6272
3935	11955	6269
3936	11957	6265
3937	11960	6262
3938	11963	6259
3939	11966	6256
3940	11969	6253
3941	11971	6250
3942	11974	6246
3943	11977	6243
3944	11979	6240
3945	11982	6237
3946	11985	6234
3947	11988	6230
3948	11990	6227
3949	11993	6224
3950	11996	6221
3951	11998	6218
3952	12001	6214
3953	12004	6211
3954	12007	6208
3955	12009	6205
3956	12012	6202
3957	12015	6198
3958	12018	6195
3959	12020	6192
3960	12023	6189
3961	12026	6186
3962	12028	6182
3963	12031	6179
3964	12034	6176
3965	12036	6173
3966	12039	6169
3967	12041	6166
3968	12044	6163
3969	12047	6160
3970	12050	6157
3971	12052	6153
3972	12057	6151
3973	12060	6148
3974	12063	6145
3975	12066	6142
3976	12069	6139
3977	12071	6135
3978	12074	6132
3979	12077	6129
3980	12079	6126
3981	12082	6123
3982	12085	6119
3983	12087	6116
3984	12090	6113
3985	12092	6110
3986	12095	6106
3987	12098	6103
3988	12101	6100
3989	12103	6097
3990	12106	6094
3991	12109	6090
3992	12111	6087
3993	12114	6084
3994	12116	6081
3995	12119	6078
3996	12122	6074
3997	12125	6071
3998	12128	6068
3999	12131	6065
4000	12133	6062
4001	12136	6059
4002	12139	6056
4003	12142	6052
4004	12144	6049
4005	12147	6046
4006	12150	6043
4007	12152	6040
4008	12155	6036
4009	12158	6033
4010	12161	6030
4011	12163	6027
4012	12166	6024
4013	12169	6020
4014	12172	6017
4015	12174	6014
4016	12177	6011
4017	12180	6008
4018	12183	6005
4019	12185	6002
4020	12188	5998
4021	12191	5995
4022	12194	5992
4023	12196	5989
4024	12199	5986
4025	12202	5983
4026	12205	5979
4027	12207	5976
4028	12210	5973
4029	12213	5970
4030	12215	5967
4031	12218	5963
4032	12221	5960
4033	12224	5957
4034	12227	5954
4035	12229	5951
4036	12232	5947
4037	12234	5944
4038	12237	5941
4039	12240	5938
4040	12242	5935
4041	12245	5931
4042	12248	5928
4043	12251	5925
4044	12254	5922
4045	12257	5919
4046	12259	5916
4047	12262	5913
4048	12265	5910
4049	12268	5907
4050	12271	5904
4051	12274	5900
4052	12277	5897
4053	12280	5894
4054	12282	5891
4055	12285	5888
4056	12288	5885
4057	12291	5882
4058	12294	5879
4059	12297	5875
4060	12300	5873
4061	12303	5869
4062	12306	5866
4063	12308	5863
4064	12312	5860
4065	12314	5857
4066	12317	5854
4067	12320	5851
4068	12323	5848
4069	12326	5845
4070	12329	5842
4071	12335	5840
4072	12339	5837
4073	12342	5834
4074	12345	5831
4075	12348	5828
4076	12350	5825
4077	12353	5822
4078	12356	5819
4079	12359	5816
4080	12361	5812
4081	12364	5809
4082	12367	5806
4083	12370	5803
4084	12372	5800
4085	12375	5797
4086	12378	5793
4087	12380	5790
4088	12383	5787
4089	12386	5784
4090	12389	5781
4091	12391	5778
4092	12394	5774
4093	12397	5771
4094	12399	5768
4095	12402	5765
4096	12406	5762
4097	12408	5759
4098	12411	5756
4099	12414	5753
4100	12416	5749
4101	12420	5746
4102	12422	5743
4103	12425	5740
4104	12428	5737
4105	12430	5734
4106	12433	5730
4107	12436	5727
4108	12438	5724
4109	12441	5721
4110	12444	5718
4111	12447	5715
4112	12449	5711
4113	12452	5708
4114	12455	5705
4115	12458	5702
4116	12461	5699
4117	12464	5696
4118	12466	5693
4119	12469	5690
4120	12472	5686
4121	12475	5683
4122	12478	5680
4123	12481	5677
4124	12483	5674
4125	12486	5671
4126	12489	5668
4127	12492	5665
4128	12494	5661
4129	12497	5658
4130	12500	5655
4131	12502	5652
4132	12505	5649
4133	12508	5646
4134	12511	5642
4135	12513	5639
4136	12516	5636
4137	12519	5633
4138	12521	5630
4139	12524	5626
4140	12527	5623
4141	12530	5620
4142	12533	5617
4143	12535	5614
4144	12538	5611
4145	12541	5608
4146	12544	5605
4147	12546	5601
4148	12549	5598
4149	12552	5595
4150	12555	5592
4151	12558	5589
4152	12560	5586
4153	12563	5583
4154	12565	5579
4155	12568	5576
4156	12571	5573
4157	12574	5570
4158	12576	5567
4159	12579	5564
4160	12582	5560
4161	12585	5557
4162	12588	5554
4163	12591	5551
4164	12593	5548
4165	12596	5545
4166	12599	5542
4167	12601	5538
4168	12604	5535
4169	12607	5532
4170	12609	5529
4171	12612	5526
4172	12617	5523
4173	12621	5521
4174	12623	5518
4175	12626	5515
4176	12629	5511
4177	12632	5508
4178	12634	5505
4179	12637	5502
4180	12640	5499
4181	12643	5496
4182	12645	5493
4183	12648	5489
4184	12651	5486
4185	12654	5483
4186	12657	5480
4187	12659	5477
4188	12662	5474
4189	12664	5470
4190	12667	5467
4191	12670	5464
4192	12672	5461
4193	12675	5458
4194	12678	5455
4195	12680	5451
4196	12683	5448
4197	12686	5445
4198	12689	5442
4199	12691	5439
4200	12694	5436
4201	12697	5433
4202	12700	5429
4203	12703	5426
4204	12705	5423
4205	12708	5420
4206	12711	5417
4207	12713	5414
4208	12716	5411
4209	12719	5408
4210	12722	5404
4211	12725	5401
4212	12727	5398
4213	12730	5395
4214	12733	5392
4215	12736	5389
4216	12738	5386
4217	12741	5382
4218	12744	5379
4219	12747	5376
4220	12749	5373
4221	12752	5370
4222	12755	5367
4223	12758	5364
4224	12760	5361
4225	12763	5357
4226	12766	5354
4227	12769	5351
4228	12771	5348
4229	12774	5345
4230	12777	5342
4231	12779	5339
4232	12782	5335
4233	12785	5332
4234	12787	5329
4235	12790	5326
4236	12793	5323
4237	12795	5320
4238	12798	5316
4239	12801	5313
4240	12804	5310
4241	12806	5307
4242	12809	5304
4243	12812	5301
4244	12814	5298
4245	12817	5294
4246	12820	5291
4247	12822	5288
4248	12825	5285
4249	12828	5282
4250	12831	5279
4251	12834	5276
4252	12837	5273
4253	12839	5269
4254	12842	5266
4255	12845	5263
4256	12847	5260
4257	12850	5257
4258	12853	5254
4259	12856	5251
4260	12858	5247
4261	12861	5244
4262	12864	5241
4263	12866	5238
4264	12869	5235
4265	12872	5232
4266	12875	5229
4267	12878	5226
4268	12880	5222
4269	12883	5219
4270	12886	5216
4271	12889	5213
4272	12895	5211
4273	12898	5208
4274	12901	5205
4275	12903	5202
4276	12906	5199
4277	12909	5196
4278	12912	5193
4279	12914	5190
4280	12917	5186
4281	12920	5183
4282	12923	5180
4283	12926	5177
4284	12928	5174
4285	12931	5171
4286	12934	5168
4287	12937	5165
4288	12940	5162
4289	12943	5159
4290	12945	5156
4291	12948	5152
4292	12951	5149
4293	12954	5146
4294	12956	5143
4295	12959	5140
4296	12962	5137
4297	12964	5134
4298	12967	5130
4299	12970	5127
4300	12973	5124
4301	12976	5121
4302	12979	5118
4303	12982	5115
4304	12984	5112
4305	12987	5109
4306	12990	5106
4307	12992	5103
4308	12995	5099
4309	12998	5096
4310	13001	5093
4311	13003	5090
4312	13006	5087
4313	13009	5084
4314	13012	5081
4315	13015	5078
4316	13017	5074
4317	13020	5071
4318	13023	5068
4319	13025	5065
4320	13028	5062
4321	13031	5059
4322	13034	5056
4323	13037	5053
4324	13039	5050
4325	13042	5047
4326	13045	5043
4327	13048	5040
4328	13050	5037
4329	13053	5034
4330	13056	5031
4331	13058	5028
4332	13061	5025
4333	13064	5021
4334	13067	5018
4335	13069	5015
4336	13072	5012
4337	13075	5009
4338	13077	5006
4339	13080	5003
4340	13082	4999
4341	13085	4996
4342	13088	4993
4343	13091	4990
4344	13094	4987
4345	13097	4984
4346	13100	4981
4347	13102	4978
4348	13105	4975
4349	13108	4972
4350	13110	4968
4351	13113	4965
4352	13116	4962
4353	13118	4959
4354	13121	4956
4355	13124	4953
4356	13127	4950
4357	13130	4947
4358	13132	4944
4359	13135	4940
4360	13138	4937
4361	13141	4934
4362	13143	4931
4363	13146	4928
4364	13148	4925
4365	13151	4922
4366	13154	4918
4367	13156	4915
4368	13159	4912
4369	13162	4909
4370	13165	4906
4371	13168	4903
4372	13171	4900
4373	13175	4897
4374	13178	4894
4375	13180	4891
4376	13184	4888
4377	13186	4885
4378	13189	4882
4379	13192	4879
4380	13195	4876
4381	13198	4873
4382	13201	4870
4383	13203	4867
4384	13206	4864
4385	13209	4860
4386	13212	4857
4387	13214	4854
4388	13217	4851
4389	13220	4848
4390	13222	4845
4391	13225	4842
4392	13228	4839
4393	13230	4835
4394	13233	4832
4395	13236	4829
4396	13239	4826
4397	13242	4823
4398	13245	4820
4399	13247	4817
4400	13250	4814
4401	13253	4811
4402	13256	4808
4403	13259	4805
4404	13262	4802
4405	13265	4799
4406	13267	4795
4407	13270	4792
4408	13273	4789
4409	13276	4786
4410	13279	4783
4411	13282	4780
4412	13284	4777
4413	13287	4774
4414	13290	4771
4415	13292	4768
4416	13295	4765
4417	13298	4761
4418	13301	4758
4419	13303	4755
4420	13306	4752
4421	13309	4749
4422	13312	4746
4423	13314	4743
4424	13317	4740
4425	13320	4737
4426	13323	4734
4427	13326	4730
4428	13328	4727
4429	13331	4724
4430	13334	4721
4431	13337	4718
4432	13339	4715
4433	13342	4712
4434	13345	4709
4435	13347	4706
4436	13350	4702
4437	13353	4699
4438	13356	4696
4439	13358	4693
4440	13361	4690
4441	13364	4687
4442	13367	4684
4443	13369	4681
4444	13372	4678
4445	13375	4675
4446	13378	4671
4447	13381	4668
4448	13383	4665
4449	13386	4662
4450	13389	4659
4451	13391	4656
4452	13394	4653
4453	13397	4650
4454	13400	4647
4455	13403	4644
4456	13405	4641
4457	13408	4637
4458	13411	4634
4459	13414	4631
4460	13416	4628
4461	13419	4625
4462	13422	4622
4463	13424	4619
4464	13427	4616
4465	13430	4613
4466	13432	4609
4467	13435	4606
4468	13438	4603
4469	13441	4600
4470	13444	4597
4471	13446	4594
4472	13453	4592
4473	13456	4589
4474	13459	4586
4475	13462	4583
4476	13464	4580
4477	13467	4577
4478	13470	4574
4479	13473	4571
4480	13476	4568
4481	13478	4565
4482	13481	4562
4483	13484	4558
4484	13487	4555
4485	13490	4552
4486	13492	4549
4487	13495	4546
4488	13498	4543
4489	13501	4540
4490	13504	4537
4491	13507	4534
4492	13510	4531
4493	13513	4528
4494	13516	4525
4495	13518	4522
4496	13521	4519
4497	13524	4516
4498	13527	4513
4499	13530	4510
4500	13533	4507
4501	13536	4504
4502	13539	4501
4503	13542	4498
4504	13545	4495
4505	13548	4491
4506	13550	4488
4507	13553	4485
4508	13556	4482
4509	13559	4479
4510	13562	4476
4511	13564	4473
4512	13567	4470
4513	13570	4467
4514	13572	4464
4515	13575	4461
4516	13578	4457
4517	13580	4454
4518	13583	4451
4519	13586	4448
4520	13589	4445
4521	13591	4442
4522	13594	4439
4523	13596	4436
4524	13599	4433
4525	13602	4429
4526	13605	4426
4527	13607	4423
4528	13610	4420
4529	13613	4417
4530	13616	4414
4531	13619	4411
4532	13621	4408
4533	13624	4405
4534	13627	4402
4535	13629	4399
4536	13632	4395
4537	13635	4392
4538	13637	4389
4539	13640	4386
4540	13643	4383
4541	13646	4380
4542	13649	4377
4543	13652	4374
4544	13654	4371
4545	13657	4368
4546	13660	4365
4547	13663	4362
4548	13666	4359
4549	13668	4356
4550	13671	4352
4551	13674	4349
4552	13676	4346
4553	13679	4343
4554	13682	4340
4555	13684	4337
4556	13687	4334
4557	13690	4331
4558	13693	4328
4559	13696	4325
4560	13699	4322
4561	13701	4318
4562	13704	4315
4563	13707	4312
4564	13710	4309
4565	13713	4306
4566	13715	4303
4567	13718	4300
4568	13721	4297
4569	13724	4294
4570	13727	4291
4571	13732	4289
4572	13736	4286
4573	13739	4283
4574	13742	4280
4575	13745	4277
4576	13747	4274
4577	13750	4271
4578	13752	4267
4579	13755	4264
4580	13758	4261
4581	13761	4258
4582	13764	4255
4583	13766	4252
4584	13769	4249
4585	13772	4246
4586	13775	4243
4587	13777	4240
4588	13780	4237
4589	13783	4234
4590	13785	4230
4591	13788	4227
4592	13791	4224
4593	13794	4221
4594	13797	4218
4595	13800	4215
4596	13802	4212
4597	13805	4209
4598	13808	4206
4599	13811	4203
4600	13814	4200
4601	13817	4197
4602	13820	4194
4603	13823	4191
4604	13826	4188
4605	13828	4185
4606	13831	4182
4607	13833	4178
4608	13836	4175
4609	13839	4172
4610	13842	4169
4611	13844	4166
4612	13847	4163
4613	13850	4160
4614	13853	4157
4615	13856	4154
4616	13859	4151
4617	13861	4148
4618	13864	4145
4619	13867	4142
4620	13870	4139
4621	13873	4136
4622	13875	4133
4623	13878	4129
4624	13881	4126
4625	13884	4123
4626	13887	4120
4627	13890	4117
4628	13893	4114
4629	13895	4111
4630	13898	4108
4631	13901	4105
4632	13904	4102
4633	13906	4099
4634	13909	4096
4635	13912	4093
4636	13915	4090
4637	13918	4087
4638	13920	4084
4639	13923	4081
4640	13926	4077
4641	13928	4074
4642	13931	4071
4643	13934	4068
4644	13937	4065
4645	13940	4062
4646	13943	4059
4647	13946	4056
4648	13949	4053
4649	13951	4050
4650	13954	4047
4651	13956	4044
4652	13959	4041
4653	13962	4038
4654	13965	4035
4655	13967	4031
4656	13970	4028
4657	13973	4025
4658	13976	4022
4659	13979	4019
4660	13981	4016
4661	13984	4013
4662	13987	4010
4663	13989	4007
4664	13992	4004
4665	13995	4001
4666	13998	3998
4667	14001	3995
4668	14003	3992
4669	14006	3988
4670	14009	3985
4671	14015	3983
4672	14019	3981
4673	14022	3978
4674	14024	3974
4675	14027	3971
4676	14030	3968
4677	14033	3965
4678	14036	3962
4679	14039	3959
4680	14042	3956
4681	14044	3953
4682	14047	3950
4683	14050	3947
4684	14053	3944
4685	14055	3941
4686	14058	3938
4687	14061	3935
4688	14063	3932
4689	14067	3929
4690	14069	3926
4691	14072	3923
4692	14075	3920
4693	14078	3917
4694	14081	3914
4695	14084	3910
4696	14087	3907
4697	14089	3904
4698	14092	3901
4699	14095	3898
4700	14097	3895
4701	14101	3892
4702	14104	3889
4703	14106	3886
4704	14109	3883
4705	14112	3880
4706	14115	3877
4707	14118	3874
4708	14120	3871
4709	14123	3868
4710	14126	3865
4711	14129	3862
4712	14131	3859
4713	14134	3856
4714	14137	3853
4715	14140	3849
4716	14143	3846
4717	14146	3843
4718	14149	3840
4719	14152	3837
4720	14154	3834
4721	14157	3831
4722	14160	3828
4723	14163	3825
4724	14165	3822
4725	14168	3819
4726	14171	3816
4727	14174	3813
4728	14181	3811
4729	14185	3808
4730	14190	3806
4731	14194	3803
4732	14197	3800
4733	14200	3797
4734	14203	3794
4735	14206	3791
4736	14208	3788
4737	14211	3785
4738	14214	3782
4739	14217	3779
4740	14220	3776
4741	14222	3773
4742	14225	3770
4743	14228	3767
4744	14231	3764
4745	14234	3760
4746	14236	3757
4747	14239	3754
4748	14242	3751
4749	14245	3748
4750	14248	3745
4751	14250	3742
4752	14253	3739
4753	14256	3736
4754	14259	3733
4755	14262	3730
4756	14264	3727
4757	14267	3724
4758	14270	3721
4759	14272	3718
4760	14275	3715
4761	14278	3712
4762	14281	3709
4763	14284	3705
4764	14286	3702
4765	14289	3699
4766	14292	3696
4767	14297	3694
4768	14300	3691
4769	14303	3688
4770	14305	3685
4771	14308	3682
4772	14311	3679
4773	14313	3675
4774	14316	3672
4775	14319	3669
4776	14322	3666
4777	14325	3663
4778	14327	3660
4779	14330	3657
4780	14333	3654
4781	14336	3651
4782	14339	3648
4783	14341	3645
4784	14344	3642
4785	14347	3639
4786	14349	3636
4787	14352	3633
4788	14355	3630
4789	14358	3627
4790	14360	3623
4791	14363	3620
4792	14366	3617
4793	14368	3614
4794	14371	3611
4795	14374	3608
4796	14377	3605
4797	14380	3602
4798	14382	3599
4799	14385	3596
4800	14388	3593
4801	14391	3590
4802	14394	3587
4803	14396	3584
4804	14399	3581
4805	14402	3578
4806	14405	3575
4807	14408	3572
